chr1	11845	12009	1	1	0	0	1	18
chr1	14830	14929	2	2	0	0	1	49
chr1	14830	14969	2	2	1	15	87	72
chr1	14830	16606	2	2	0	0	1	23
chr1	15039	15795	2	2	1	4	29	69
chr1	15247	185761	0	0	0	2	2	38
chr1	15948	16606	2	2	1	7	8	22
chr1	16028	16606	2	2	0	0	2	63
chr1	16766	16853	2	2	0	0	2	39
chr1	16766	16857	2	2	1	27	40	73
chr1	16766	16875	2	2	0	0	1	56
chr1	17056	17232	2	2	1	55	133	73
chr1	17056	17605	2	2	0	7	7	71
chr1	17056	188129	2	2	0	0	3	71
chr1	17369	17525	2	2	0	2	0	49
chr1	17369	17605	2	2	1	60	98	74
chr1	17743	17914	2	2	1	35	212	75
chr1	18062	18267	2	2	1	8	124	75
chr1	18062	18912	2	2	0	0	1	25
chr1	18062	24737	2	2	0	0	6	70
chr1	18062	29320	2	2	0	0	9	28
chr1	18062	195262	2	2	0	0	4	65
chr1	18062	199836	2	2	0	0	9	28
chr1	18367	18912	2	2	0	0	12	60
chr1	18367	24737	2	2	1	3	45	70
chr1	18367	29320	2	2	0	0	3	46
chr1	18367	195262	2	2	0	0	8	49
chr1	18367	199836	2	2	0	0	3	46
chr1	18370	18500	2	2	0	0	3	54
chr1	18370	18912	2	2	0	0	9	66
chr1	18370	24737	2	2	0	0	3	65
chr1	18370	29320	2	2	0	0	4	22
chr1	18370	195262	2	2	0	0	3	65
chr1	18370	199836	2	2	0	0	4	22
chr1	18380	18912	2	2	0	0	1	72
chr1	18380	29320	2	2	0	0	2	28
chr1	18555	29320	2	2	0	0	2	23
chr1	19140	24737	2	2	0	0	2	39
chr1	30040	30563	1	1	1	1	0	31
chr1	30668	30975	1	1	1	1	0	48
chr1	35482	35720	2	2	1	0	1	42
chr1	57654	58699	1	1	1	0	1	71
chr1	90228	90286	2	2	0	0	4	72
chr1	90228	90345	2	2	0	0	4	72
chr1	90480	104635	1	1	0	0	1	70
chr1	91630	92090	2	2	1	3	0	15
chr1	136222	137001	2	2	0	0	1	15
chr1	136904	136952	2	2	0	0	1	47
chr1	136904	137147	2	2	0	0	1	47
chr1	137050	137147	2	2	0	0	1	30
chr1	138734	138863	1	1	0	0	1	65
chr1	139697	139789	2	2	0	3	4	58
chr1	139697	733306	2	2	0	0	4	58
chr1	139848	140074	2	2	1	0	4	59
chr1	139848	497108	2	2	0	0	4	47
chr1	140275	142946	2	2	0	1	0	65
chr1	140761	142946	2	2	0	0	1	23
chr1	140761	155766	2	2	0	0	1	23
chr1	143012	146385	2	2	1	3	11	61
chr1	143012	155766	2	2	0	0	1	65
chr1	143998	146385	2	2	0	0	1	29
chr1	145267	146126	2	2	0	0	1	63
chr1	145271	146385	2	2	0	0	5	65
chr1	146510	146641	2	2	1	0	2	44
chr1	146510	155766	2	2	1	0	11	67
chr1	153544	155766	2	2	0	2	0	65
chr1	155832	164262	2	2	1	4	10	65
chr1	158675	164262	2	2	0	0	1	72
chr1	164792	165883	2	2	1	0	32	60
chr1	165943	168099	2	2	1	0	30	59
chr1	168166	169048	2	2	1	0	13	66
chr1	169265	172556	2	2	1	2	10	72
chr1	172689	173752	2	2	1	2	16	74
chr1	182046	182397	2	4	0	1	0	27
chr1	182364	182528	1	1	0	0	1	18
chr1	185351	185490	2	2	1	23	163	72
chr1	185560	186316	2	2	1	34	142	70
chr1	185581	186316	2	2	0	0	1	25
chr1	186465	187128	2	2	0	0	2	39
chr1	186470	187128	2	2	1	19	77	74
chr1	186550	187128	2	2	0	0	2	63
chr1	186833	187128	2	2	0	0	3	66
chr1	187288	187375	2	2	1	6	21	74
chr1	187288	187379	2	2	0	1	7	71
chr1	187578	187754	2	2	1	17	70	73
chr1	187578	188129	2	2	0	3	1	57
chr1	187891	188129	2	2	1	5	79	75
chr1	187891	188438	2	2	0	1	0	39
chr1	188267	188438	2	2	1	10	48	73
chr1	188585	188790	2	2	1	5	55	75
chr1	188585	195262	2	2	0	0	3	65
chr1	188890	195262	2	2	0	0	4	49
