chr1	14830	14969	2	2	1	34	69	70
chr1	15039	15795	2	2	1	9	12	69
chr1	15226	185746	2	2	0	3	0	63
chr1	15247	185761	0	0	0	3	0	69
chr1	15948	16606	2	2	1	0	17	47
chr1	16766	16853	2	2	0	0	1	22
chr1	16766	16857	2	2	1	19	55	73
chr1	16789	16853	2	2	0	0	1	73
chr1	17056	17232	2	2	1	31	93	73
chr1	17056	17605	2	2	0	1	3	34
chr1	17056	17914	2	2	0	1	4	74
chr1	17369	17525	2	2	0	0	1	42
chr1	17369	17605	2	2	1	40	67	74
chr1	17743	17914	2	2	1	22	139	75
chr1	18062	18267	2	2	1	12	121	73
chr1	18062	24737	2	2	0	0	10	71
chr1	18062	29320	2	2	0	0	3	33
chr1	18062	195262	2	2	0	0	6	71
chr1	18062	199836	2	2	0	0	3	33
chr1	18363	18496	2	2	0	0	2	49
chr1	18367	18912	2	2	0	1	8	72
chr1	18367	24737	2	2	1	2	37	69
chr1	18367	29320	2	2	0	0	2	15
chr1	18367	189435	2	2	0	0	4	37
chr1	18367	195262	2	2	0	0	8	55
chr1	18370	18912	2	2	0	0	17	71
chr1	18370	24737	2	2	0	0	1	21
chr1	18370	189435	2	2	0	0	3	18
chr1	18380	18912	2	2	0	0	2	45
chr1	18555	18912	2	2	0	0	3	55
chr1	19076	24737	2	2	0	0	1	38
chr1	20080	24737	2	2	0	0	1	63
chr1	21771	192299	0	0	0	5	3	71
chr1	22123	23557	2	2	0	0	1	47
chr1	23783	194307	1	1	0	1	2	64
chr1	24892	29539	2	2	0	0	1	28
chr1	30040	30563	1	1	1	0	1	42
chr1	30668	30975	1	1	1	0	2	38
chr1	35482	35720	2	2	1	0	1	62
chr1	90051	90286	2	2	1	1	0	10
chr1	90169	90286	2	2	0	0	3	65
chr1	90228	90286	2	2	0	0	5	73
chr1	90228	90345	2	2	0	0	1	73
chr1	91630	92090	2	2	1	0	4	33
chr1	92241	112699	2	2	1	0	1	35
chr1	112805	129054	2	2	1	0	1	11
chr1	129224	133373	2	2	1	1	0	60
chr1	136222	137001	2	2	0	0	1	28
chr1	136904	136952	2	2	0	1	0	37
chr1	137002	137049	2	2	0	1	0	49
chr1	139697	139789	2	2	0	1	4	58
chr1	139848	140074	2	2	1	0	3	48
chr1	139848	142946	2	2	0	1	1	43
chr1	139848	497108	2	2	0	2	2	42
chr1	140761	142946	2	2	0	1	0	64
chr1	143012	146385	2	2	1	4	7	68
chr1	145267	146385	2	2	0	0	1	74
chr1	145271	146126	2	2	0	0	1	51
chr1	145271	146385	2	2	0	0	1	49
chr1	146510	146641	2	2	1	0	1	45
chr1	146510	155766	2	2	1	1	13	65
chr1	146510	749237	2	2	0	0	9	73
chr1	149073	153353	2	2	0	0	1	63
chr1	149073	155766	2	2	0	0	1	34
chr1	153544	155766	2	2	0	0	3	65
chr1	155832	164262	2	2	1	4	14	65
chr1	164054	164262	2	2	0	0	1	69
chr1	164506	164770	2	2	0	0	2	21
chr1	164792	165883	2	2	1	2	50	60
chr1	165943	168099	2	2	1	5	43	59
chr1	168166	168609	2	2	1	4	0	66
chr1	168166	169048	2	2	1	1	21	66
chr1	168764	169044	2	2	0	2	0	52
chr1	169265	172556	2	2	1	5	13	65
chr1	172689	173752	2	2	1	5	10	74
chr1	173863	181036	2	2	0	1	1	25
chr1	185351	185450	2	2	0	4	1	67
chr1	185351	185490	2	2	1	22	111	75
chr1	185351	186316	2	2	0	4	1	65
chr1	185365	185490	2	2	0	0	1	63
chr1	185560	186316	2	2	1	28	97	70
chr1	186470	187128	2	2	1	14	62	74
chr1	186833	187128	2	2	0	0	1	19
chr1	187288	187375	2	2	1	2	6	63
chr1	187288	187379	2	2	0	0	3	68
chr1	187578	187754	2	2	1	11	35	74
chr1	187578	188129	2	2	0	0	1	25
chr1	187578	188438	2	2	0	2	0	46
chr1	187891	188129	2	2	1	1	50	74
chr1	188267	188438	2	2	1	4	32	48
chr1	188585	188790	2	2	1	0	50	73
chr1	188585	195262	2	2	0	0	6	71
chr1	188886	189019	2	2	0	0	2	49
chr1	188890	189435	2	2	0	0	4	37
chr1	188890	195262	2	2	0	0	3	55
chr1	188890	199836	2	2	0	0	2	15
chr1	188893	189435	2	2	0	0	6	69
chr1	188903	195262	2	2	1	3	46	74
chr1	190603	195262	2	2	0	0	1	63
chr1	201614	202505	1	1	0	0	1	37
chr1	259026	261549	2	2	1	1	0	26
chr1	264470	353854	0	0	0	0	3	61
chr1	266923	266981	2	2	0	0	1	34
chr1	268205	268666	2	2	1	1	3	62
chr1	356305	356363	2	2	0	0	1	34
chr1	357587	358048	2	2	1	1	3	58
chr1	358184	365564	2	2	0	0	1	75
chr1	363538	365564	2	2	0	1	0	36
