gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000109193.12	SULT1E1	90.18013866937075	5.321196728443075	0.9627240773842625	5.527229300113545	3.253276430315713e-8	5.589901973871304e-4
ENSG00000148677.7	ANKRD1	152.4603190678546	2.568836380671813	0.47356083724334563	5.4245118655193645	5.8113129991384796e-8	5.589901973871304e-4
ENSG00000211459.2	MT-RNR1	20364.918961035353	-4.598012525553568	0.9774299884228075	-4.704186059374928	2.548807314357876e-6	0.016344651704538943
ENSG00000242268.3	LINC02082	34.978346987379055	-1.9143573470687272	0.418477032319848	-4.574581635834094	4.771725255196475e-6	0.022949612614867443
ENSG00000235169.11	SMIM1	62.54852972022022	1.0207848367445627	0.22998696483137662	4.438446489752097	9.061050438341168e-6	0.03486329766656148
ENSG00000290596.1	ENSG00000290596	58.284681883598545	2.131433625105377	0.4873714517369978	4.373324735186933	1.223684913151709e-5	0.039235417265354296
ENSG00000124491.16	F13A1	373.5528684076942	-2.868825247052694	0.6724375204690545	-4.266307515160015	1.98734803308245e-5	0.054618002086343105
ENSG00000095596.12	CYP26A1	258.84244956397873	-3.952239322280475	0.940271956154787	-4.203293841117026	2.6305874067923407e-5	0.0632590506648388
ENSG00000008196.13	TFAP2B	249.13256909219106	-2.2630646430715577	0.5503935310953143	-4.111721005455735	3.9272069557083596e-5	0.07555160741391742
ENSG00000128342.5	LIF	155.39897155326065	1.8160216769877415	0.4398146491122778	4.129061368586065	3.642471812665997e-5	0.07555160741391742
ENSG00000171540.8	OTP	38.00523525818815	-3.2937814449377547	0.8163794196469357	-4.034620870724834	5.469053168899757e-5	0.09564876805753958
ENSG00000125968.9	ID1	3792.8161647558964	1.3415071388450133	0.3347678864021186	4.007275468572315	6.142320822806123e-5	0.0984716399909535
ENSG00000158321.19	AUTS2	1889.9512053507447	-0.9268593002536776	0.2343010175738777	-3.9558483776598563	7.626352133828519e-5	0.11285827873122542
ENSG00000137868.19	STRA6	253.08451077215415	1.9065385267965778	0.4935177199106088	3.8631612399690742	1.1192907465554548e-4	0.14416846427759045
ENSG00000131095.14	GFAP	1402.6179327685402	-4.747827660372272	1.2293332409641033	-3.8621160659812577	1.1240913630127127e-4	0.14416846427759045
ENSG00000099860.9	GADD45B	487.41369637698574	1.6616532665807462	0.4346448218472553	3.8230140635718683	1.3183025736316267e-4	0.15850940569703273
ENSG00000186212.4	SOWAHB	105.47065879600218	1.3606193074635136	0.3609095544278392	3.769973088189767	1.632651514711909e-4	0.16861530719462983
ENSG00000272674.4	PCDHB16	165.01461384472552	-1.6659792222944962	0.4422262317590487	-3.7672555417341718	1.6505203042403022e-4	0.16861530719462983
ENSG00000107562.18	CXCL12	392.9567648190045	2.08787586438285	0.5568248227042043	3.7496098939036857	1.771098711644305e-4	0.16861530719462983
ENSG00000121057.13	AKAP1	1979.6531410255477	-0.7942439060309802	0.21136212722481604	-3.7577399341092925	1.7145493870640585e-4	0.16861530719462983
ENSG00000205622.13	ETS2-AS1	277.33865756154734	3.459141243884053	0.9249170645436534	3.739947479064802	1.8405870938180822e-4	0.16861530719462983
ENSG00000102755.13	FLT1	104.51643421143261	2.5121415897585186	0.677756848144237	3.706552868682924	2.100993936504703e-4	0.18372236977489761
ENSG00000114480.13	GBE1	847.9275363349077	0.8457893453147022	0.2334909538719531	3.6223645125820796	2.919223688082291e-4	0.20800009374565595
ENSG00000184489.13	PTP4A3	397.1730968812306	1.1928763538070766	0.3265665475253608	3.6527818383309425	2.5941462031782734e-4	0.20800009374565595
ENSG00000185745.10	IFIT1	272.57806733072954	1.4117228196305345	0.3886497075135241	3.632378443463539	2.808208712286053e-4	0.20800009374565595
ENSG00000140557.12	ST8SIA2	1439.7360796233183	-1.295019493959948	0.3568223753314997	-3.629311342252101	2.8417832965947897e-4	0.20800009374565595
ENSG00000198759.12	EGFL6	1253.7051847092632	1.3746343575398172	0.37723422024199776	3.6439810700577002	2.684531729911552e-4	0.20800009374565595
ENSG00000170549.4	IRX1	227.60765079038535	-1.276260577695872	0.3534802932541062	-3.61055652055377	3.055407080182434e-4	0.20992829074482022
ENSG00000288802.1	ENSG00000288802	146.84750141553917	0.773666644791375	0.2148673833937827	3.6006704813521804	3.1739763219251776e-4	0.21055502234895368
ENSG00000132386.11	SERPINF1	3167.9992582098894	1.456191551055139	0.4054450684487038	3.591587774459202	3.2866944144525494e-4	0.21076475715079382
ENSG00000146426.19	TIAM2	409.79570567146095	-0.5636318608263987	0.1580546236896914	-3.56605740261656	3.623920272772504e-4	0.224893478089024
ENSG00000184557.4	SOCS3	2414.3875163628177	1.5093078149727823	0.4262317310474453	3.541049868023027	3.985382455169449e-4	0.23959621147671833
ENSG00000073331.18	ALPK1	324.8009717408582	0.9536171857437025	0.2737031036204583	3.484129968310754	4.937396651644079e-4	0.27576433237192566
ENSG00000119703.15	ZC2HC1C	284.75963856667255	0.8665662108093691	0.24831419311778014	3.489797340735736	4.833869720574246e-4	0.27576433237192566
ENSG00000270964.1	MAP2K5-DT	76.24494953406263	1.0783853097633076	0.30989456732491916	3.47984580392027	5.017024447976608e-4	0.27576433237192566
ENSG00000253888.2	ENSG00000253888	108.21977693637379	3.774483518236425	1.0901800098424788	3.462257135664966	5.356651162970938e-4	0.2862534863145414
ENSG00000182263.14	FIGN	866.1267850644599	-0.9659817368113939	0.28338598119833774	-3.408713912828727	6.526988994562556e-4	0.3115626658793084
ENSG00000168209.6	DDIT4	3036.5717974833324	0.9785614638859351	0.28608185751249837	3.420564562865311	6.249130060438329e-4	0.3115626658793084
ENSG00000149591.17	TAGLN	1405.5433785555272	1.8153675092628787	0.5327328967325053	3.4076504762468365	6.552476855734198e-4	0.3115626658793084
ENSG00000126803.10	HSPA2	169.74003758868415	2.3304819427516983	0.6846249911421403	3.404026982514649	6.640019389256495e-4	0.3115626658793084
ENSG00000147234.11	FRMPD3	448.7510991336976	-1.0461674926934657	0.30627137952770056	-3.415818658298255	6.359057900654654e-4	0.3115626658793084
ENSG00000174080.12	CTSF	322.74985000541903	3.3538825532157563	0.9875015954919335	3.396331275338332	6.829564811320798e-4	0.3128265900956893
ENSG00000019991.18	HGF	192.67804021533343	2.8887572980215954	0.8526691770166399	3.3878992883604857	7.043012022660118e-4	0.3151010820742683
ENSG00000255571.10	MIR9-3HG	98.32048572588423	-1.4118046962427788	0.4178995854579094	-3.3783347611982135	7.292624493719804e-4	0.3188534318413218
ENSG00000170786.13	SDR16C5	58.23268738376339	3.2406723923634164	0.9622905675959574	3.367665133057915	7.580761226260838e-4	0.32408596549068
ENSG00000171877.21	FRMD5	1179.2185203242536	-0.6123163428400635	0.18277070596523592	-3.3501886399482954	8.075654277826232e-4	0.3311182819596172
ENSG00000259209.3	ENSG00000259209	34.42816026498238	-1.2346317228308983	0.36857819380223783	-3.3497145072378998	8.089489163167693e-4	0.3311182819596172
ENSG00000173406.16	DAB1	477.328420588284	-0.9757882520273995	0.29193657684050367	-3.342466581570252	8.303735333990615e-4	0.33280679240689887
ENSG00000106546.14	AHR	477.08890069347996	0.9264428307994418	0.27833439153355494	3.3285244618710847	8.730733744804793e-4	0.3427792975154176
ENSG00000253304.2	TMEM200B	83.55652810288969	0.7472260298167203	0.2257279664055673	3.3102944296860985	9.319788157752985e-4	0.34345646311987943
ENSG00000116191.19	RALGPS2	3508.8934076929822	-0.29830778244309225	0.08990183982826762	-3.3181499178762754	9.061583426678108e-4	0.34345646311987943
ENSG00000251095.8	ENSG00000251095	165.01061833125115	1.4660949111425157	0.4441622344967511	3.300809472925235	9.640632606546154e-4	0.34345646311987943
ENSG00000170561.13	IRX2	649.0896992088327	-1.2277396850573108	0.37102757031236683	-3.309025482994919	9.362131548792547e-4	0.34345646311987943
ENSG00000137767.14	SQOR	58.42072726648354	1.741086911915158	0.5270114008543526	3.3036987607718435	9.541830256501595e-4	0.34345646311987943
ENSG00000168505.7	GBX2	75.759243933821	-1.9619709353590933	0.5998901687743452	-3.2705502398341664	0.0010733847406846349	0.36874599359448224
ENSG00000127951.8	FGL2	52.64048141753562	-2.1602437569446065	0.6602048528922888	-3.2720810025567113	0.0010675898416751483	0.36874599359448224
ENSG00000140945.17	CDH13	494.3321733002932	-0.9503640589396044	0.29205874892267253	-3.2540167430191564	0.0011378557331065318	0.3774149757500596
ENSG00000125869.10	LAMP5	75.53377535718255	-1.9032846227060487	0.584579012504899	-3.255820995951507	0.0011306500976478034	0.3774149757500596
ENSG00000177733.7	HNRNPA0	4828.832497491975	-0.9071751679201115	0.2802682776636734	-3.2368100146129875	0.001208738547661238	0.38440688931867295
ENSG00000221818.9	EBF2	303.3850202952878	-1.1870495842295619	0.36700485427977103	-3.2344247504820838	0.0012188803539057622	0.38440688931867295
ENSG00000130303.14	BST2	504.6089949913038	2.2654629133689794	0.6994729987089193	3.2388139607255026	0.001200278366626434	0.38440688931867295
ENSG00000163739.5	CXCL1	499.26310875967533	4.047099125834603	1.2537646779644405	3.227957524218423	0.001246774855800093	0.38527063183591176
