gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000141314.13	RHBDL3	489.35248193685646	-1.5049641522215755	0.22000571741361039	3.44018695475636e-13	6.0020941799634216e-9
ENSG00000251095.8	ENSG00000251095	165.01061833125115	1.4185863843986652	0.23922791389044074	1.3039052056353537e-10	1.1374617061360008e-6
ENSG00000148677.7	ANKRD1	152.4603190678546	2.2485876629523056	0.4761313490928999	2.0270739805112287e-8	1.178878657932647e-4
ENSG00000109193.12	SULT1E1	90.18013866937075	3.8166894139135326	0.9103922770407648	3.670079106086916e-8	1.6007967540974605e-4
ENSG00000290596.1	ENSG00000290596	58.284681883598545	2.0623989605302815	0.45509383950969184	1.6727402183105885e-7	5.681375580836737e-4
ENSG00000242268.3	LINC02082	34.978346987379055	-1.8419458594353373	0.40848729087560254	1.953817474925226e-7	5.681375580836737e-4
ENSG00000119703.15	ZC2HC1C	284.75963856667255	0.7981751133717222	0.1766411262913189	2.866303738199587e-7	6.3152657553213e-4
ENSG00000130303.14	BST2	504.6089949913038	2.3136241626309353	0.5285392751584366	3.2577171890807413e-7	6.3152657553213e-4
ENSG00000128342.5	LIF	155.39897155326065	1.783372893898878	0.40985899148705385	2.997128704662932e-7	6.3152657553213e-4
ENSG00000198865.10	CCDC152	249.40278238330467	2.254779862193525	0.5495427037019468	4.860172630909537e-7	7.708675626498063e-4
ENSG00000124491.16	F13A1	373.5528684076942	-0.03768046395942812	0.093781925061786	4.6134921330190074e-7	7.708675626498063e-4
ENSG00000135824.13	RGS8	2832.508601136275	-1.0514804811657845	0.2407414014583759	5.319491526858068e-7	7.734097389091061e-4
ENSG00000166228.9	PCBD1	684.9145212509488	0.7623810251654818	0.17812125350955277	8.323196870791719e-7	0.0011170370446515624
ENSG00000069011.16	PITX1	69.96456103180861	2.505015612748062	0.6182870195242594	1.958002837416068e-6	0.00244009110745701
ENSG00000107863.20	ARHGAP21	6073.801915364256	-0.5595063428535034	0.13809962258862055	2.383994899645975e-6	0.0027729039342748885
ENSG00000089280.19	FUS	1049.9106863249847	-1.3467360365472343	0.3451233046995907	2.752290593784172e-6	0.0030012008743595282
ENSG00000168209.6	DDIT4	3036.5717974833324	0.9005804381065553	0.2289177497269038	3.246136545800371e-6	0.0033314908420340626
ENSG00000170745.12	KCNS3	769.2756739624962	1.178351965250532	0.30515172448308864	4.540004122855609e-6	0.004400525107303434
ENSG00000255150.2	EID3	82.49534950315167	0.9944861641556713	0.26092838070511953	5.509331506399939e-6	0.005059016146955776
ENSG00000170561.13	IRX2	649.0896992088327	-1.0770552057521217	0.2877555270500022	6.411028858091373e-6	0.00559266102435601
ENSG00000112667.13	DNPH1	463.69299981635083	0.5384109872085617	0.1426276904893402	7.56728440760588e-6	0.006286971955214276
ENSG00000171540.8	OTP	38.00523525818815	-0.02943860188868542	0.08826149137833049	8.468973987784103e-6	0.0067162813256758745
ENSG00000155511.19	GRIA1	4310.493856295463	-0.5809445262839944	0.15627713059932025	9.138378941857383e-6	0.006932056408634164
ENSG00000162490.7	DRAXIN	3326.287952725398	-0.8064892165511288	0.22263910936864093	9.978386758959138e-6	0.007021767626421737
ENSG00000073331.18	ALPK1	324.8009717408582	0.8579832141195624	0.23443000240874257	1.0061568788934684e-5	0.007021767626421737
ENSG00000126803.10	HSPA2	169.74003758868415	2.194027264924278	0.618359502659022	1.081579719183773e-5	0.007257815907922803
ENSG00000104953.20	TLE6	141.15020758456723	1.3602090333740993	0.37731005250967947	1.1875085256799686e-5	0.007673504165754968
ENSG00000235169.11	SMIM1	62.54852972022022	0.8977897555321699	0.2497692023262537	1.2943915304811268e-5	0.007963622196972367
ENSG00000170549.4	IRX1	227.60765079038535	-1.0799796458263862	0.3049425450000895	1.4149841698065193e-5	0.007963622196972367
