gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000112619.8	PRPH2	96.50592199989877	-5.922929900045868	0.5766661723384415	4.5265924279617655e-25	7.928779296817828e-21
ENSG00000253537.3	PCDHGA7	215.13920374133255	5.9802559749352024	0.6323744153174807	1.8413993702362164e-22	1.6126975684528783e-18
ENSG00000290588.1	ENSG00000290588	70.75886003401126	5.570619590653171	0.5861754702353142	9.682712211018425e-22	5.653412902939958e-18
ENSG00000293514.1	CUTALP	679.2501422975213	-1.1055719531543333	0.11974098133661981	1.4433543568427042e-21	6.3204487286142015e-18
ENSG00000253731.3	PCDHGA6	248.1761112691984	5.617540925458291	0.6916675923123944	2.1975037766556363e-17	7.6982952303800245e-14
ENSG00000115414.21	FN1	480.15810764839955	-2.639766943927018	0.3381173537924915	2.7952048961800817e-16	8.160134826915053e-13
ENSG00000274276.6	ENSG00000274276	56.453103875495565	3.3902671236552786	0.4428915829323586	1.2478859044509558e-15	3.122567071766134e-12
ENSG00000180616.9	SSTR2	3397.4108984631002	1.2863603120681117	0.16979741918250202	1.845369458127388e-15	4.0404364285699165e-12
ENSG00000269821.2	KCNQ1OT1	756.2783448714295	1.2202501175642502	0.1648362104089369	6.774307179281632e-15	1.318430717247745e-11
ENSG00000137713.16	PPP2R1B	747.2803876836715	0.828073696603384	0.11652217023546435	6.786140399181797e-14	1.1886603523206836e-10
ENSG00000249378.8	LINC01060	94.82437389630691	8.6998189191174	1.30334316073546	7.878388728642371e-14	1.2545259724627251e-10
ENSG00000254681.7	PKD1P5	226.18486151710368	1.9820429862254587	0.2824973749656445	1.0938555706433379e-13	1.5966645146157257e-10
ENSG00000183793.14	NPIPA5	41.37664768892128	-3.193580386115347	0.4575817410477521	1.9625794855900302e-13	2.6443494053534594e-10
ENSG00000180346.5	TIGD2	419.72223672197936	0.9496885825936996	0.13708083911327865	2.345725739814869e-13	2.9348380041855176e-10
ENSG00000291093.1	SVIL-AS1	329.97216490814077	1.8313174346170014	0.26578821413486553	2.6284120693754007e-13	3.0692843871453013e-10
ENSG00000183426.17	NPIPA1	279.91255320820295	1.236646927040613	0.18559007893867513	1.3533039052698838e-12	1.3943806591004284e-9
ENSG00000213025.2	COX20P1	47.61166421150735	-6.308101731168457	0.8993192633747263	1.3411692904085498e-12	1.3943806591004284e-9
ENSG00000253846.3	PCDHGA10	142.62700807234745	2.8547110475057393	0.43120528577114386	1.6205696880293211e-12	1.5769943697511994e-9
ENSG00000007062.12	PROM1	390.98565427607116	1.4299281376660298	0.21745415230795814	2.3836707806253804e-12	2.1974935470228508e-09
ENSG00000291258.1	ENSG00000291258	60.18889408901676	-4.4644130082556845	0.6787059871918484	2.898987420600677e-12	2.538933182962073e-9
ENSG00000187627.18	RGPD1	40.90357537081806	5.083234888626735	0.7676818669556084	6.004932299132418e-12	5.0086854357906395e-9
ENSG00000003096.15	KLHL13	1312.2634255225607	1.0266914294287175	0.16025061221373343	7.791247695114102e-12	5.93354324467907e-9
