gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000161671.17	EMC10	1845.178653037923	7.413037785274285	0.24161196691384987	5.30055958219519e-207	9.586592060358221e-203
ENSG00000187601.5	MAGEH1	1350.4480665549966	-4.305085187397903	0.14767324812465596	6.239772436208286e-188	5.642626214063153e-184
ENSG00000131409.13	LRRC4B	1627.9780964421304	7.645484354376892	0.27285279266060547	1.108414630133491e-172	6.682262333531439e-169
ENSG00000206538.9	VGLL3	1145.7027707745422	-4.230745378929567	0.15416005915219644	1.0690659976054021e-166	4.8337819081728256e-163
ENSG00000287080.2	H3C3	757.0713150012984	5.0756508676176315	0.2131948998088096	2.6618777196344554e-126	9.628544087461752e-123
ENSG00000159176.14	CSRP1	649.7876180637556	5.072347288873246	0.2141469041987791	1.5181694329544246e-124	4.576268727402287e-121
ENSG00000081665.14	ZNF506	598.9234142266465	5.064950931898312	0.21677808740666937	1.8104322566782448e-121	4.6776396848975335e-118
ENSG00000186340.17	THBS2	973.411812576482	-2.9575018248950964	0.14204908130357052	1.7906992586453052e-97	4.048323348982374e-94
ENSG00000276410.4	H2BC3	494.99830918540266	4.612062948341457	0.2261173985883397	1.396811948789137e-93	2.8069712117555923e-90
ENSG00000130226.18	DPP6	796.199445141968	2.9687376582903005	0.15010354649423893	3.715942591185693e-88	6.720653770418444e-85
ENSG00000130600.22	H19	1264.3167990511906	2.65380532710332	0.14908974912963777	5.037330126501243e-72	8.282286606172861e-69
ENSG00000184486.10	POU3F2	2169.335381128504	-2.577182545138565	0.14601006578464482	5.2860041114988565e-71	7.966889196714027e-68
ENSG00000189056.15	RELN	2860.14178685749	1.7547964235965163	0.09999789752689742	4.028480061248434e-70	5.604545414441476e-67
ENSG00000152192.8	POU4F1	492.30357256152837	-3.3451129928152272	0.19552845065343194	7.8387475871334e-67	1.0126542061492477e-63
ENSG00000196172.9	ZNF681	305.06662091380997	4.275013237880077	0.2512724463652495	9.640958185113037e-66	1.1624424649063627e-62
ENSG00000132688.11	NES	7599.113999649341	-1.5167388036593252	0.09050735366979136	3.112397856483006e-64	3.518176727021978e-61
ENSG00000154734.16	ADAMTS1	1129.502431954377	1.9989223386203914	0.12294125750162185	1.1429912307590407e-60	1.2160081999710594e-57
ENSG00000178033.6	CALHM5	313.03446273201587	-3.388142281654572	0.2206171431826448	2.4289917805398659e-54	2.4405969634913342e-51
ENSG00000101958.14	GLRA2	3773.0110274085873	1.879301677080965	0.12329999065015627	9.443246909458651e-54	8.988977031814167e-51
ENSG00000198759.12	EGFL6	1103.2255970649478	1.9189733691237898	0.12636539181644205	2.750636699277308e-53	2.48740076715647e-50
ENSG00000182916.8	TCEAL7	3666.20402539997	-1.3928815211416061	0.09265988435692743	6.9851971431015035e-53	6.015917882387323e-50
ENSG00000076716.9	GPC4	2282.5037556079783	-1.6317380790539828	0.10953790172180404	2.1531690297639727e-51	1.770100685105055e-48
ENSG00000106153.13	CHCHD2	1786.1398122835878	-1.6940091387005012	0.11456328699439282	1.1300436100629446e-50	8.886073361564528e-48
ENSG00000095596.12	CYP26A1	389.7606076468607	-7.1783710210528096	0.4802625342789587	3.759822369292282e-50	2.833339473792509e-47
ENSG00000019991.18	HGF	249.7354092174933	4.829135104150955	0.3288961194963707	9.99819232988002e-50	7.233092259128402e-47
ENSG00000138735.16	PDE5A	973.2342808396836	1.9243962345812888	0.13172146064250065	1.542862397942353e-49	1.0732388203532845e-46
ENSG00000137642.13	SORL1	1729.552720108094	-1.5320158104660326	0.10685450604632528	8.413032432421422e-48	5.635485354547179e-45
ENSG00000112837.17	TBX18	635.4286215605925	-2.1616448017990617	0.15557668668536595	3.702728837901159e-45	2.3916983486528702e-42
ENSG00000143869.7	GDF7	723.0660015927037	2.060350246010834	0.14823155992550224	4.3271097279978006e-45	2.6986243634678698e-42
ENSG00000105855.10	ITGB8	6687.448410899099	-1.209849660433929	0.08881606215914724	6.012800691531733e-43	3.6249171102347643e-40
ENSG00000185070.12	FLRT2	2054.642535361446	1.3878674049018924	0.10313400276332992	2.0016622370261806e-42	1.1678084909308226e-39
ENSG00000127920.6	GNG11	1617.5497918033975	-1.4252555168417662	0.10726138887846322	1.8428375006072696e-41	1.0415487198744713e-38
ENSG00000187553.10	CYP26C1	187.1276505801851	-5.5158935123524255	0.42289433059130777	3.248290348977218e-39	1.7802599773212715e-36
ENSG00000116132.12	PRRX1	1551.5525069991984	-1.8668889673055598	0.1456142928090543	7.55663345466204e-39	4.019684490029932e-36
ENSG00000135111.16	TBX3	218.1767650961103	3.565297852056838	0.278833947917748	1.2194726832714493e-38	6.301537985613552e-36
ENSG00000196263.8	ZNF471	191.66013248860258	-3.4799399001050833	0.2757555350827291	1.334676783575414e-37	6.705267863262484e-35
ENSG00000175426.11	PCSK1	5924.530599082608	1.1180245448830812	0.09010428941966309	1.965362994757988e-36	9.606906790052154e-34
ENSG00000167244.22	IGF2	504.8170955818629	2.1875061320434037	0.1770748436037895	2.5879674826912246e-36	1.2317363129461444e-33
ENSG00000125968.9	ID1	2657.716931630666	1.4790017363031043	0.12001414777742712	4.63127867897723e-36	2.1477257996918506e-33
ENSG00000102172.16	SMS	5022.339208077586	-1.0610849290126334	0.0878972351083697	1.2301554708331695e-34	5.562147961372175e-32
ENSG00000213023.11	SYT3	145.88276251272546	4.59104772396161	0.37966739849481446	1.7505244373137474e-34	7.72194755445279e-32
ENSG00000121570.13	DPPA4	203.43859497281176	-3.0847853514791197	0.2563937537136717	1.8028066715908076e-34	7.763228919616986e-32
ENSG00000291093.1	SVIL-AS1	226.14459483219218	-2.852274893152163	0.2375438675297153	2.0590999850865248e-34	8.660670309366252e-32
ENSG00000149970.16	CNKSR2	1093.161811604674	-1.4601215596544492	0.12198518435159715	3.3066114226071323e-34	1.3591675952107408e-31
ENSG00000186854.11	TRABD2A	571.9951139486643	1.92510444775537	0.161055608528761	4.17525275060973e-34	1.6780804721672794e-31
ENSG00000113209.9	PCDHB5	830.9471988548933	-1.5390144898218097	0.12941522074184056	8.482368241553008e-34	3.335045913407124e-31
ENSG00000157404.17	KIT	587.9833038179806	-1.7802428630470535	0.15115083371119534	3.0056796998642844e-33	1.1566111287605415e-30
ENSG00000102349.18	KLF8	146.0039776968546	-4.95540749652911	0.41719189782731925	3.703016496316946e-33	1.3952657573414227e-30
ENSG00000130303.14	BST2	184.10813182017466	3.1598838881170233	0.2696424471928366	8.50856478216993e-33	3.140528625516844e-30
ENSG00000105825.14	TFPI2	965.4202005137732	-1.464042763884116	0.1253435880715291	1.0750460616914096e-32	3.8886566143501674e-30
ENSG00000179603.19	GRM8	1586.8667204664666	1.3975319573562441	0.12018817311594959	2.1112364024886112e-32	7.487023838315495e-30
ENSG00000075213.11	SEMA3A	2349.8673263833625	-1.282294625348532	0.11034383842246112	2.3462352867374272e-32	8.160386806910214e-30
ENSG00000147488.13	ST18	1598.106831357987	-1.6517715291556097	0.1425298298961368	2.877249686426062e-32	9.818478835604106e-30
ENSG00000137868.19	STRA6	249.11913769483456	2.5080444937802384	0.21690697227290762	4.081487621602743e-32	1.3669960208205038e-29
ENSG00000104722.14	NEFM	1919.776072987936	-1.4951658112920165	0.12966897848887043	5.868423037792964e-32	1.9297508920277006e-29
ENSG00000008196.13	TFAP2B	229.7052024810139	-3.3665165008345865	0.2924427637533571	7.253434684132963e-32	2.342600351736228e-29
ENSG00000106034.18	CPED1	244.89323232373124	2.6663892994834106	0.2316491801850474	7.631518259589716e-32	2.4175436202669346e-29
ENSG00000196767.9	POU3F4	389.45148186037494	-2.1345271690936607	0.18568283309403044	7.752821518051653e-32	2.4175436202669346e-29
ENSG00000166681.14	BEX3	9679.076135282781	-0.976104869830881	0.08554057440392386	3.187361598396789e-31	9.770613876034633e-29
ENSG00000005469.12	CROT	693.409496701401	1.592142923701925	0.14087740490045164	8.689223945734516e-31	2.619221738042574e-28
ENSG00000233098.10	CCDC144NL-AS1	1989.9774571996036	1.1470503096948061	0.10146459975882297	9.621053357972386e-31	2.8525634595457142e-28
ENSG00000121057.13	AKAP1	1572.2209624919142	-1.23033978795047	0.10892151768362399	9.984328130970814e-31	2.9125251383344857e-28
ENSG00000144834.14	TAGLN3	6271.202458812191	-1.0924945015591412	0.09896262843438788	1.9890862800110733e-29	5.7102562635365504e-27
ENSG00000144619.15	CNTN4	2069.5838641115265	1.1849007755968444	0.10797642588066923	4.0077592619364154e-29	1.132567718927844e-26
ENSG00000291100.1	ENSG00000291100	120.3672450714318	4.587466291784543	0.4169122188130715	7.34047574544618e-29	2.0424591435713788e-26
ENSG00000134121.10	CHL1	7331.532208750012	1.1841945538674306	0.10912770836834923	1.4871826497169064e-28	4.0753311216333284e-26
ENSG00000047457.14	CP	4893.001067158618	1.2896467974734291	0.11941556626953909	2.5269214611551913e-28	6.82117933529146e-26
ENSG00000171502.15	COL24A1	245.76193908184317	-2.6191974393869852	0.24429264803665013	5.200666575395007e-28	1.3832243482734427e-25
ENSG00000124491.16	F13A1	358.9506414924646	-5.455310138896979	0.5112934505805901	7.368999308205911e-28	1.931532195481335e-25
ENSG00000068366.21	ACSL4	4299.124998032333	-0.9963357720524089	0.0940496326551368	2.7671490188777444e-27	7.1495224507746975e-25
ENSG00000101825.8	MXRA5	746.1356431665929	1.7211858775750923	0.1631409054723236	3.2095856390160592e-27	8.175854347499218e-25
ENSG00000152582.14	SPEF2	934.5938556497284	1.3950479139891754	0.132755568602676	5.620671415767339e-27	1.4118814336884458e-24
ENSG00000105357.20	MYH14	124.83117437714306	3.5865301461286747	0.341058730065381	6.0076754177682286e-27	1.4884221589829615e-24
ENSG00000101542.10	CDH20	1047.9089565011861	1.2957347870092506	0.12395685787357301	1.0502688559987806e-26	2.566913855350533e-24
ENSG00000274618.2	H4C6	596.0023501119297	1.8173782382234642	0.17502190150023492	1.8628828184439798e-26	4.492279820583709e-24
ENSG00000123562.18	MORF4L2	21513.872485999702	-0.8349918791014386	0.0801430990486066	2.1646785035359766e-26	5.151365186177852e-24
ENSG00000142700.12	DMRTA2	1540.8278517605515	1.2704142957498594	0.12339851775617934	5.46154676657514e-26	1.2828251275360776e-23
ENSG00000145247.12	OCIAD2	400.94444784967726	1.9136890016175059	0.18624387977914772	5.878822814733382e-26	1.3631331977854865e-23
ENSG00000166426.8	CRABP1	1522.3196098733	-1.5534545470411063	0.15149783691483204	6.937592370555375e-26	1.588269564732462e-23
ENSG00000104332.12	SFRP1	889.0763410619846	1.7349075785641748	0.17020391326461998	1.3349399598659426e-25	3.0179655142669294e-23
ENSG00000021826.18	CPS1	1177.1333043566128	-1.3104844787812104	0.1286902981541119	1.6582731605003555e-25	3.6638807839209254e-23
ENSG00000278318.5	ZNF229	617.0474631449604	-1.4466335973066955	0.1421607773283312	1.6611645708366464e-25	3.6638807839209254e-23
ENSG00000165194.15	PCDH19	1308.9373438339724	-1.1820518063809784	0.11651400761199604	2.578257271769915e-25	5.618115785208517e-23
ENSG00000168779.21	SHOX2	281.15609240908117	-2.20681019749556	0.21848815529602217	3.2876758329708187e-25	7.078679180370265e-23
ENSG00000180964.17	TCEAL8	2833.2168453787917	-0.9894548475144962	0.09783640135120467	4.268499940082722e-25	9.082363519568954e-23
ENSG00000109193.12	SULT1E1	146.72521767627674	6.522841258563785	0.6301643630698645	4.589963714893038e-25	9.652800435762266e-23
ENSG00000163661.4	PTX3	777.3756196052262	-1.3840783232506113	0.13845887070853102	1.0831580910907968e-24	2.251723820168753e-22
ENSG00000049540.19	ELN	526.8742776842157	-1.537250801688869	0.15419831864074193	1.3499000246398965e-24	2.7431788590603556e-22
ENSG00000198732.11	SMOC1	406.1390899461886	-1.9206307752187681	0.1928597073356971	1.346101118180002e-24	2.7431788590603556e-22
ENSG00000102181.22	CD99L2	5202.466684449416	0.8809576946727217	0.08803546779967186	1.4491886155188428e-24	2.9122250333637545e-22
ENSG00000149243.17	KLHL35	419.8115474202166	-2.046570662481284	0.20601776327838317	1.649643072759364e-24	3.2786202872446e-22
ENSG00000113448.21	PDE4D	5079.146605813023	-0.9121389763287545	0.09155121849341852	1.8546734129480906e-24	3.646046015932518e-22
ENSG00000124610.5	H1-1	153.61809233410327	6.847639877947557	0.6663587341020362	1.9112192416385994e-24	3.716807656373732e-22
ENSG00000166923.12	GREM1	350.86588352492174	-1.8356315816015325	0.1857794823264828	3.1691038381791106e-24	6.097490640139084e-22
ENSG00000176956.13	LY6H	1369.2165010278236	1.1856286965444809	0.12015441366543908	4.5702552322985425e-24	8.700803803300152e-22
ENSG00000143320.9	CRABP2	1052.831914693051	1.3135857281698669	0.1342143785503644	9.132631806934809e-24	1.720549779793989e-21
ENSG00000163359.17	COL6A3	3641.364240615956	-1.1112683505203447	0.11386593836404667	1.3110837927188023e-23	2.444563038671367e-21
ENSG00000101868.13	POLA1	1585.4042251682638	-1.0603004849951343	0.10898862135651316	1.8993184273158052e-23	3.505211538411597e-21
ENSG00000141314.13	RHBDL3	679.1905411265967	-1.663404783493087	0.17323932957376884	4.6687496295682207e-23	8.529192505087964e-21
ENSG00000182968.5	SOX1	524.1552012455071	-1.6316984339041347	0.1703963921701452	6.237092382078004e-23	1.128040528222628e-20
ENSG00000153234.16	NR4A2	338.312176783377	1.823904937765677	0.19075893741300928	7.520598091188705e-23	1.3467082878934546e-20
ENSG00000136235.17	GPNMB	633.5527966692331	1.3338307228974375	0.1403691224999248	1.4539267930681855e-22	2.5780117626893337e-20
ENSG00000174721.10	FGFBP3	1902.138423595238	-1.3085727933257671	0.13814686501583448	1.963727085161578e-22	3.448152239051679e-20
ENSG00000162761.14	LMX1A	3103.7038469888485	1.2529455701959455	0.13235002453733494	2.137222834824478e-22	3.7167127106380305e-20
ENSG00000137871.21	ZNF280D	102.82746509091088	3.605668234941957	0.37958363456885247	2.20134947246869e-22	3.791772053244641e-20
ENSG00000114115.11	RBP1	972.1198607070826	1.2309491343440755	0.1300894597755105	2.286889509022666e-22	3.901951288696598e-20
ENSG00000146411.6	SLC2A12	1291.0567593657936	1.1801968253515203	0.12477626082359958	2.4431870377070917e-22	4.1296710994364915e-20
ENSG00000269834.8	ZNF528-AS1	436.3608762610838	1.5531062933885955	0.16462817938651236	2.5181163689667103e-22	4.2169122823270295e-20
ENSG00000134533.6	RERG	250.46069999964521	-1.9668632705099003	0.20934996191452812	3.4259498658588957e-22	5.684562318708623e-20
ENSG00000256463.10	SALL3	495.0562235041424	1.4940394630269427	0.15942363755313543	4.589182117382998e-22	7.545449797726263e-20
ENSG00000101843.19	PSMD10	3239.6515230293744	-0.9201880488493573	0.09836144305608953	7.89872092529181e-22	1.2869933932867358e-19
ENSG00000005513.11	SOX8	242.4616862165692	2.018800912912213	0.21705035914764395	8.58895249717165e-22	1.3869624541414862e-19
ENSG00000174473.17	GALNTL6	616.5230352733017	1.6092767163300454	0.17312619649938776	9.524944311379153e-22	1.5244968390761361e-19
ENSG00000278771.1	RN7SL3	9324.62135221608	-1.029907033328848	0.11086590074897953	1.2961302822574044e-21	2.0562993232374926e-19
ENSG00000005108.17	THSD7A	3060.6370992759967	-0.9403970537985765	0.10133421309737341	1.5491912675875422e-21	2.436406370920721e-19
ENSG00000168461.13	RAB31	1187.2327379120202	-1.2313359350561706	0.13322725532850813	1.731406867164666e-21	2.699502120650013e-19
ENSG00000131094.4	C1QL1	815.6424371866771	1.195013050076412	0.12954939802379778	2.1428283292702882e-21	3.312409672066875e-19
ENSG00000177873.14	ZNF619	151.94407254292173	2.4768132611632274	0.27406685210842174	1.0582451685489242e-20	1.6219849252860886e-18
ENSG00000164707.16	SLC13A4	1676.9277748303582	1.2460289775431572	0.1379504248901075	1.2579612707372318e-20	1.9118897094582836e-18
ENSG00000124225.16	PMEPA1	1167.7722628357835	-1.2258167025793396	0.13585286480654302	1.3135032324039974e-20	1.979668288438225e-18
ENSG00000145681.11	HAPLN1	299.3077599754338	-1.7878531687963124	0.19929896447154613	1.800194474919259e-20	2.690770022594191e-18
ENSG00000132437.18	DDC	1105.7962654712871	1.4203108839111187	0.1584959789802473	2.2593019388169865e-20	3.3493225299544277e-18
ENSG00000152785.8	BMP3	185.40136761464055	2.152581469049726	0.24113703368238965	2.7002924539079444e-20	3.97052758710399e-18
ENSG00000135903.20	PAX3	134.82890541787128	-2.6673080017980095	0.29888344792755406	2.803713090048475e-20	4.089351205372316e-18
ENSG00000069011.16	PITX1	117.29626183260743	3.067573974966132	0.3428128073838024	2.863570433681852e-20	4.11035990980714e-18
ENSG00000086696.11	HSD17B2	285.32401598918875	-2.1565671151446857	0.24191608626494276	2.848950338567212e-20	4.11035990980714e-18
ENSG00000081479.15	LRP2	5709.947003707567	-1.0118780296872407	0.11355114795511989	4.2869155122905096e-20	6.1049727523847366e-18
ENSG00000141668.10	CBLN2	1078.1876344649495	1.2244640358610157	0.1376405078038613	4.3833855449841824e-20	6.193586794264369e-18
ENSG00000213967.12	ZNF726	79.52389107234457	4.491285387984214	0.5017935491671287	5.777811411657084e-20	8.10058117761473e-18
ENSG00000130150.12	MOSPD2	855.5942967572129	1.176498665708264	0.1328107650692456	6.265191654796762e-20	8.716327405281095e-18
ENSG00000121691.7	CAT	340.2621617501172	6.780298295746447	0.7711633026355348	8.030027707806306e-20	1.1002354630559457e-17
ENSG00000185559.16	DLK1	7200.988039344431	-0.8051059078100418	0.09076351665957057	7.982605883666716e-20	1.1002354630559457e-17
ENSG00000187955.13	COL14A1	562.9645656328009	1.3961655370844406	0.1586894553253256	9.528135580861247e-20	1.2956831587628308e-17
ENSG00000198719.9	DLL1	789.7470734376019	-1.196953331812604	0.13601208626589484	9.987215471851082e-20	1.3479759628649155e-17
ENSG00000147041.12	SYTL5	390.7546478918179	1.5675147216043388	0.17846762726356538	1.0287084923800137e-19	1.3781645772729577e-17
ENSG00000248905.10	FMN1	201.70010338783501	-2.3092178153696943	0.26481886736003685	1.471660822578317e-19	1.9570924733199593e-17
ENSG00000164692.19	COL1A2	27004.85749996426	-0.8952359357226451	0.10197166935175257	1.6545515091591047e-19	2.184249532456319e-17
ENSG00000139329.5	LUM	1328.8507853152225	-1.127036050193936	0.12887556795510485	1.7317680558327534e-19	2.2696200766515346e-17
ENSG00000064300.9	NGFR	475.22528659882744	-1.5015704732880275	0.17257866887884307	2.0211535906977516e-19	2.629826175637377e-17
ENSG00000133124.12	IRS4	2725.2460692185064	-1.0956389546963854	0.12557101513478194	2.107944548940033e-19	2.7231632222949597e-17
ENSG00000126768.13	TIMM17B	1718.9613301121724	1.0004369267207422	0.11501631022600295	2.8676019528067144e-19	3.678258788543421e-17
