gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000108219.16	TSPAN14	1578.499637067569	0.7009251936020747	0.061827075647033616	11.336864735502077	8.617679596366258e-30	1.520158680799008e-25
ENSG00000167614.14	TTYH1	2923.960526661138	1.3155576401634268	0.11744514994004629	11.201464179959718	4.010496249423037e-29	3.5372576919911186e-25
ENSG00000135114.14	OASL	188.2250119676568	-5.941791337844799	0.5646842402187484	-10.522325424812735	6.816998052052753e-26	4.0083948546070183e-22
ENSG00000184564.11	SLITRK6	213.95255877362163	-1.724949476775493	0.16524609040973295	-10.438670424809601	1.6510691405819132e-25	6.838111850940484e-22
ENSG00000249375.8	CASC11	868.12702137423	-6.977476727462423	0.6694028211101983	-10.423434899617458	1.9382403205613617e-25	6.838111850940484e-22
ENSG00000136997.22	MYC	5727.642779245376	-5.4782653080138575	0.5371883623865106	-10.198034230816432	2.0232604387228404e-24	5.948385689845151e-21
ENSG00000226067.7	LINC00623	194.7183448398407	0.8700091185782594	0.09192374573486864	9.464465483027487	2.950662774629672e-21	7.435670192066774e-18
ENSG00000089127.15	OAS1	294.7731182214302	-5.43153740443683	0.5758575789248394	-9.432084604283297	4.020183848968372e-21	8.86450538697526e-18
ENSG00000092439.16	TRPM7	498.7253240767796	-0.9110836047777318	0.097243272827447	-9.369117043133677	7.314181590889882e-21	1.433579591814417e-17
ENSG00000276256.1	ENSG00000276256	231.4033607094211	1.3116492800078603	0.14139521594465457	9.276475666059811	1.7517711801242818e-20	3.090124361739233e-17
ENSG00000157601.15	MX1	1010.3632656765184	-4.304530346785149	0.4704482734250129	-9.149848325399944	5.701353977854562e-20	9.142898560850408e-17
ENSG00000165061.15	ZMAT4	621.0785054867764	1.3680059359146943	0.15136646294858438	9.037708282708394	1.599906640321092e-19	2.351862761272005e-16
ENSG00000116830.12	TTF2	234.0117732075789	-1.253984412483374	0.1390893445100652	-9.015675621309937	1.956606560174851e-19	2.654964593960336e-16
ENSG00000112159.13	MDN1	590.4443915231642	-1.128522358207677	0.12712379200498394	-8.877349710929272	6.8472261618765075e-19	8.6275049639644e-16
ENSG00000164610.10	RP9	211.8105271210249	1.098737688101879	0.12509360362029118	8.783324297195762	1.5871272610513142e-18	1.8664616589963453e-15
ENSG00000165949.13	IFI27	927.1937150689813	-5.752243488482915	0.659781433625124	-8.718407635203686	2.8214157355036392e-18	3.1106108483927623e-15
ENSG00000230202.1	RPL29P4	319.6058355711334	-4.731146580306969	0.543956040209013	-8.697663470174987	3.3878749280905477e-18	3.5154184547951333e-15
ENSG00000121207.12	LRAT	131.34384816956057	2.1325676106910176	0.24674911551312828	8.642655542072468	5.4921310217858566e-18	5.38228840135014e-15
ENSG00000177425.11	PAWR	1816.9948755230018	-1.0662313509176937	0.12386283031767825	-8.60816233718435	7.424107324233962e-18	6.89269753681511e-15
ENSG00000139174.12	PRICKLE1	287.937279927406	1.2055897494930479	0.14181624571523874	8.501069418477085	1.8785198657994365e-17	1.6568545216351028e-14
ENSG00000087152.16	ATXN7L3	1450.8960915617895	0.6516722629709573	0.07702504938694785	8.460523792684322	2.6617923372438817e-17	2.2359055632848605e-14
ENSG00000131196.18	NFATC1	63.56704842399354	-1.5940766912513185	0.1896662253237965	-8.404641830826362	4.2916935383159436e-17	3.4411579098133295e-14
ENSG00000183691.6	NOG	60.557626991244476	-2.3173393542483365	0.2782563188804402	-8.328074501855388	8.216780154989185e-17	6.301913127565618e-14
ENSG00000144827.9	ABHD10	1833.058780388344	0.5814212361990221	0.07009601356786639	8.294640545230076	1.0891403906606164e-16	8.005181871355531e-14
ENSG00000117228.11	GBP1	336.49581430332154	-4.3661117041335835	0.5289032403901607	-8.255029220302745	1.518650807669187e-16	1.0715600098913784e-13
