gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000083937.10	CHMP2B	1739.3555980636277	2.008480381794892	0.11396505116314008	17.62365182392423	1.6218902197356827e-69	3.2012869157142904e-65
ENSG00000121207.12	LRAT	173.73268867512783	3.7396227908810094	0.22005378192184996	16.994130972078004	9.076555519691183e-65	8.957652642383228e-61
ENSG00000183908.7	LRRC55	856.0015658907507	1.8081926365736407	0.12049823855287015	15.005967375865607	6.710539478369622e-51	4.415087607468654e-47
ENSG00000152128.13	TMEM163	543.6859268724166	1.7712217654379523	0.11918961897162914	14.860537190403793	5.944659251813089e-50	2.933392107807169e-46
ENSG00000125257.16	ABCC4	684.5901433186831	-1.6391666739297308	0.11128820887652095	-14.729023770599603	4.197252314568464e-49	1.6569073236990468e-45
ENSG00000172137.19	CALB2	250.62041092633442	2.5799608056868024	0.17834677504941046	14.465979578111416	1.9875504105963346e-47	6.538378334058408e-44
ENSG00000110092.4	CCND1	1826.9542325265136	-1.9164780294701658	0.1427144235337886	-13.428762013087113	4.102118499311051e-41	1.1566802134200219e-37
ENSG00000162433.15	AK4	878.9296090840131	-2.384355630578679	0.18386915426151337	-12.967676063748344	1.8660247259644253e-38	4.6039495051357283e-35
ENSG00000087074.9	PPP1R15A	1094.8337362743714	1.6279880599317966	0.12716607561056675	12.802062595037889	1.5965360024836543e-37	3.501380846335819e-34
ENSG00000166770.12	ZNF667-AS1	712.3675261466917	-1.886116207100432	0.14809967141284353	-12.735451666484007	3.756657733650393e-37	7.414891034679145e-34
ENSG00000065328.17	MCM10	432.85387620551137	-1.8837150811687278	0.1520621531696795	-12.387796975798262	3.042880222715523e-35	5.460033621450817e-32
ENSG00000123505.19	AMD1	2795.0471636053103	-0.8843278557151039	0.07173506071783005	-12.327693694908945	6.425969171537343e-35	1.0569648292317007e-31
ENSG00000156802.13	ATAD2	1257.2925969914772	-1.2417540330885353	0.10284768152342476	-12.073719258374448	1.4541058415604401e-33	2.2077800846707667e-30
ENSG00000075945.13	KIFAP3	2865.786097071867	1.0343285574343233	0.0866436152260726	11.937735455007601	7.524394581169451e-33	1.060832144593733e-29
ENSG00000151892.16	GFRA1	1504.3879577228095	1.7103978758050402	0.1476154149774721	11.586851387208224	4.804718204807228e-31	6.322368528432337e-28
ENSG00000105997.23	HOXA3	26.216383083222947	9.321194614093097	0.8083542110970444	11.531076953805922	9.198575410305633e-31	1.1347592590538286e-27
ENSG00000165105.10	RASEF	190.33365721932853	-2.3468553952917404	0.2041751521465349	-11.49432421437561	1.4087921914705382e-30	1.5632788038212074e-27
ENSG00000185352.10	HS6ST3	534.5778521767661	2.8229861364422253	0.24562019045457828	11.493298377538189	1.4256266323225114e-30	1.5632788038212074e-27
ENSG00000146112.12	PPP1R18	1207.8928530746139	1.0540914769728111	0.092373012440582	11.411249337038182	3.67413854233371e-30	3.816849818346462e-27
ENSG00000162695.12	SLC30A7	657.5332851470042	-1.25618792409088	0.11055354692737696	-11.362710279355166	6.412385160752953e-30	6.328382915147089e-27
ENSG00000197498.13	RPF2	543.2359586457079	-1.2663694905224265	0.11297007109885483	-11.209778644950005	3.65105301293957e-29	3.43164211282863e-26
