gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000108219.16	TSPAN14	1578.499637067569	0.6927080364448585	0.062043798869633994	8.617679596366258e-30	1.520158680799008e-25
ENSG00000167614.14	TTYH1	2923.960526661138	1.2913506806168566	0.11825952655019883	4.010496249423037e-29	3.5372576919911186e-25
ENSG00000135114.14	OASL	188.2250119676568	-5.8309351604181785	0.5680307563729617	6.816998052052753e-26	4.0083948546070183e-22
ENSG00000184564.11	SLITRK6	213.95255877362163	-1.693961931875857	0.1666113251048243	1.6510691405819132e-25	6.838111850940484e-22
ENSG00000249375.8	CASC11	868.12702137423	-6.839663219239603	0.6741095019007666	1.9382403205613617e-25	6.838111850940484e-22
ENSG00000136997.22	MYC	5727.642779245376	-5.368205512379079	0.541534668890837	2.0232604387228404e-24	5.948385689845151e-21
ENSG00000226067.7	LINC00623	194.7183448398407	0.85348721799004	0.09253829531131268	2.950662774629672e-21	7.435670192066774e-18
ENSG00000089127.15	OAS1	294.7731182214302	-5.304143138714549	0.5815039214618642	4.020183848968372e-21	8.86450538697526e-18
ENSG00000092439.16	TRPM7	498.7253240767796	-0.8929369955781753	0.09793901880571894	7.314181590889882e-21	1.433579591814417e-17
ENSG00000276256.1	ENSG00000276256	231.4033607094211	1.2830846539070078	0.14271857542830585	1.7517711801242818e-20	3.090124361739233e-17
ENSG00000157601.15	MX1	1010.3632656765184	-4.197757721815661	0.4756521178136783	5.701353977854562e-20	9.142898560850408e-17
ENSG00000165061.15	ZMAT4	621.0785054867764	1.3363971675510333	0.1530159977581611	1.599906640321092e-19	2.351862761272005e-16
ENSG00000116830.12	TTF2	234.0117732075789	-1.22488449300305	0.14045225015718932	1.956606560174851e-19	2.654964593960336e-16
ENSG00000112159.13	MDN1	590.4443915231642	-1.10201966218233	0.12831165097985273	6.8472261618765075e-19	8.6275049639644e-16
ENSG00000164610.10	RP9	211.8105271210249	1.0728109991203367	0.1263492397656559	1.5871272610513142e-18	1.8664616589963453e-15
ENSG00000165949.13	IFI27	927.1937150689813	-5.59269692589262	0.6673849981403028	2.8214157355036392e-18	3.1106108483927623e-15
ENSG00000230202.1	RPL29P4	319.6058355711334	-4.605646176449796	0.5505085938721217	3.3878749280905477e-18	3.5154184547951333e-15
ENSG00000121207.12	LRAT	131.34384816956057	2.076077903270982	0.2501020118212006	5.4921310217858566e-18	5.38228840135014e-15
ENSG00000177425.11	PAWR	1816.9948755230018	-1.0398821010450017	0.12503498239977615	7.424107324233962e-18	6.89269753681511e-15
ENSG00000139174.12	PRICKLE1	287.937279927406	1.1746487582307361	0.14347525933856806	1.8785198657994365e-17	1.6568545216351028e-14
ENSG00000087152.16	ATXN7L3	1450.8960915617895	0.6379375606384589	0.07746217173209956	2.6617923372438817e-17	2.2359055632848605e-14
ENSG00000131196.18	NFATC1	63.56704842399354	-1.549883496921477	0.19195828589607927	4.2916935383159436e-17	3.4411579098133295e-14
ENSG00000183691.6	NOG	60.557626991244476	-2.249809814455429	0.2821357648332359	8.216780154989185e-17	6.301913127565618e-14
ENSG00000144827.9	ABHD10	1833.058780388344	0.569797907584973	0.07040900531334181	1.0891403906606164e-16	8.005181871355531e-14
ENSG00000117228.11	GBP1	336.49581430332154	-4.2325409417713455	0.5363064681876977	1.518650807669187e-16	1.0715600098913784e-13
ENSG00000148154.10	UGCG	986.3436363384703	-0.7707878303492487	0.09666255587662893	1.76919179326882e-16	1.1709189413630172e-13
ENSG00000163110.15	PDLIM5	2231.041078380455	-0.8392296058336061	0.10548041723618318	1.7922228694331894e-16	1.1709189413630172e-13
ENSG00000215030.5	RPL13P12	173.7587604454352	-4.384023117328204	0.5605473580795565	2.644407523250994e-16	1.6659767396481263e-13
