gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000136997.22	MYC	4971.968374567241	-5.535699996929715	0.4920503164062652	2.0047410579939454e-30	1.1985678538726469e-26
ENSG00000249375.8	CASC11	751.8169092027445	-7.015832660045753	0.6218437473049327	1.7955659288509503e-30	1.1985678538726469e-26
ENSG00000135114.14	OASL	163.01090078768743	-6.075219001544559	0.5759776644452363	6.0409764453199316e-27	2.708773838081457e-23
ENSG00000276256.1	ENSG00000276256	244.84188333978975	1.3258062920001092	0.1288737872666075	5.750958973048107e-26	2.062984002811817e-22
ENSG00000165061.15	ZMAT4	664.8714674976327	1.3985330534305178	0.13946494633404238	7.106720542086254e-25	2.1244356607143177e-21
ENSG00000089127.15	OAS1	256.1744815914761	-5.421770866834753	0.546262748629566	2.780317272303751e-24	7.123967228005725e-21
ENSG00000157601.15	MX1	878.8288402512588	-4.414836639577857	0.4495265016633752	7.089463935431842e-24	1.589457814323819e-20
ENSG00000116830.12	TTF2	216.3630762883789	-1.2897915694390896	0.1316954370130633	9.744048331766641e-24	1.9418805653174053e-20
ENSG00000165949.13	IFI27	806.0434169006465	-5.653979558318562	0.5939886407013202	1.562583743463572e-22	2.8026502022762626e-19
ENSG00000164610.10	RP9	218.80809214314965	1.0836747082127693	0.11483362843402914	3.110415785502311e-22	5.071674320797223e-19
ENSG00000230202.1	RPL29P4	279.672042146281	-4.603255205826119	0.4935501053578421	8.537744819751773e-22	1.177946085285137e-18
ENSG00000112159.13	MDN1	558.8186356058321	-1.0949318825365586	0.11790301444958656	1.4598329534302499e-21	1.8702545609089256e-18
ENSG00000177425.11	PAWR	1680.2411333546006	-1.1239885549725308	0.12569104975468254	3.542262063867956e-20	3.737294845737392e-17
ENSG00000116984.15	MTR	298.45781396359763	-1.3810244440920394	0.15546861190968078	5.028194344630747e-20	5.010316320294282e-17
ENSG00000135549.16	PKIB	351.19685297518697	-4.355742409923143	0.4961340707627008	1.2456916702650372e-19	1.1171362898936853e-16
ENSG00000215030.5	RPL13P12	152.4093258618775	-4.374877181616625	0.5002131049158155	1.621715228116286e-19	1.3850992538806528e-16
ENSG00000183691.6	NOG	54.45252688262756	-2.3136998886363256	0.2658247818331862	2.1587154252753311e-19	1.7599418121699245e-16
ENSG00000235961.6	PNMA6A	121.9251121261895	1.1940453621150238	0.1402913559393763	1.3003480634504588e-18	1.0140453420020622e-15
ENSG00000101911.13	PRPS2	340.5674087647364	-1.0738701539351287	0.12869354801991667	6.869310666637218e-18	4.952821344264557e-15
ENSG00000105996.7	HOXA2	72.04228426969607	7.770104317831826	0.9370942645970207	7.030109883115278e-18	4.952821344264557e-15
ENSG00000142549.10	IGLON5	1141.7408397387755	1.011171516412584	0.12148021784399175	7.179602751498578e-18	4.952821344264557e-15
ENSG00000137628.18	DDX60	232.4350074876954	-2.5396572483238717	0.3070617529959304	9.029948204263727e-18	5.998561147839786e-15
ENSG00000121207.12	LRAT	191.02924166528385	2.578059196210382	0.3174583604414183	1.9654491461065822e-17	1.2590105673059878e-14
ENSG00000130303.14	BST2	382.9150197197295	-4.1816028389928475	0.5117130959520445	2.355609647610487e-17	1.4083404879847232e-14
ENSG00000280064.1	ENSG00000280064	207.5125416615577	-1.8594910134670064	0.2275778756040064	2.283780299826717e-17	1.4083404879847232e-14
ENSG00000134321.13	RSAD2	245.1142139434502	-6.262385181563932	0.7664723651926107	2.465762418950076e-17	1.4266424111705988e-14
ENSG00000139174.12	PRICKLE1	286.89753563817345	1.1080993422684737	0.13613497282398435	3.004516126589709e-17	1.684031288953532e-14
ENSG00000119917.15	IFIT3	474.95594497944086	-3.2104287241756575	0.39749498847053083	4.6211098436155235e-17	2.5116432168208492e-14
ENSG00000167614.14	TTYH1	2830.0992593678125	1.1542929231322552	0.14337532327202424	5.642775418525869e-17	2.8916805687622857e-14
ENSG00000111335.14	OAS2	247.91256984894127	-7.292575241499512	0.9081281972772566	7.776348071305622e-17	3.874349416859379e-14
ENSG00000286125.3	ENSG00000286125	1333.77013509257	-8.682240137875292	1.0780707473816764	8.464954577688778e-17	4.103443927173674e-14
ENSG00000117228.11	GBP1	292.00345605615604	-4.464686506202501	0.563961242024854	1.851778415362524e-16	8.100853087302983e-14
ENSG00000231754.4	ENSG00000231754	69.34769881571391	2.7284185494733952	0.34921101435676594	2.4510353206083155e-16	1.0400459872574079e-13
ENSG00000228318.3	ENSG00000228318	193.15147231278794	-4.6571041996583755	0.5982193521618867	5.259892106809464e-16	2.1441232915394217e-13
ENSG00000131196.18	NFATC1	59.64117785710581	-1.500766626357061	0.193069900263732	5.38807582265446e-16	2.1475672878917867e-13
ENSG00000139874.6	SSTR1	105.9112910522659	2.926194790997702	0.3859678059318326	1.2698724124848456e-15	4.745089914651706e-13
ENSG00000187240.17	DYNC2H1	754.4918537235335	-1.0771428622359498	0.1416062869313492	2.6116101959601607e-15	9.18467460289048e-13
